"","genus","quality_grade","id","comments_count","observed_on","num_identification_agreements","identifications_count","num_identification_disagreements","location","taxon.name","taxon.rank","taxon.id","taxon.taxon_changes_count","taxon.observations_count","user.id","user.observations_count","user.identifications_count","species_count","RatioDisagree"
"13950","Bombus","research",34333310,0,"2019-10-13",1,1,0,"45.6274083333,-75.0307695","Bombus impatiens","species",118970,0,27111,534197,218,1,56,0
"13951","Bombus","research",34327701,0,"2019-10-13",2,2,0,"44.64749335,-75.61805098","Bombus impatiens","species",118970,0,27111,2361516,5,0,56,0
"13952","Bombus","research",34321872,0,"2019-10-13",1,1,0,"43.7909383333,-79.562875","Bombus impatiens","species",118970,0,27111,1044267,162,1,56,0
"13953","Bombus","research",34317787,0,"2019-10-13",2,2,0,"44.5050519705,-76.6734032706","Bombus impatiens","species",118970,0,27111,2244528,287,24,56,0
"13954","Bombus","research",34314348,0,"2019-10-13",2,2,0,"44.8355933631,-79.8137904999","Bombus impatiens","species",118970,0,27111,1901910,863,22,56,0
"13955","Bombus","research",34314072,0,"2019-10-13",1,1,0,"44.64740421,-75.61808559","Bombus impatiens","species",118970,0,27111,2280154,38,6,56,0
"13956","Bombus","research",34308134,0,"2019-10-13",1,1,0,"45.438331604,-76.3533325195","Bombus impatiens","species",118970,0,27111,577059,20259,342,56,0
"13957","Bombus","research",34308125,0,"2019-10-13",1,1,0,"45.438331604,-76.3536148071","Bombus impatiens","species",118970,0,27111,577059,20259,342,56,0
"13958","Bombus","research",34306665,0,"2019-10-13",2,2,0,"45.0281506657,-75.6780301407","Bombus impatiens","species",118970,0,27111,521957,669,775,56,0
"13959","Bombus","research",34304338,0,"2019-10-13",2,2,0,"44.3620146792,-78.7139588222","Bombus impatiens","species",118970,0,27111,1196067,469,424,56,0
"13960","Bombus","research",34297268,0,"2019-10-04",2,2,0,"45.434764,-76.031447","Bombus impatiens","species",118970,0,27111,730626,1628,158,56,0
"13961","Xylocopa","research",34286609,0,"2016-09-16",1,1,0,"43.7464194444,-79.1931222222","Xylocopa virginica","species",51110,0,15923,607256,83,0,1,0
"13962","Bombus","research",34280633,0,"2019-09-20",2,2,0,"43.7719284487,-79.4224611716","Bombus impatiens","species",118970,0,27111,2357000,74,0,56,0
"13963","Bombus","research",34278886,0,"2019-10-12",2,2,0,"45.1404992052,-72.8583774974","Bombus impatiens","species",118970,0,27111,542836,702,21,56,0
"13964","Bombus","needs_id",34278124,0,"2019-07-29",1,1,0,"43.7721746514,-79.4300142722","Bombus bimaculatus","species",52779,0,4755,2357000,74,0,56,0
"13965","Bombus","research",34274357,0,"2019-10-12",2,2,0,"45.4470051,-75.7683277","Bombus impatiens","species",118970,0,27111,110360,11027,7,56,0
"13966","Bombus","research",34274356,0,"2019-10-12",1,1,0,"45.4470051,-75.7683277","Bombus impatiens","species",118970,0,27111,110360,11027,7,56,0
"13967","Bombus","research",34268893,0,"2019-10-12",1,1,0,"43.6936363041,-79.3767076377","Bombus impatiens","species",118970,0,27111,2358994,1,0,56,0
"13968","Bombus","research",34268851,0,"2019-10-12",1,1,0,"43.692822964,-79.3756721915","Bombus impatiens","species",118970,0,27111,1393707,8,0,56,0
"13969","Bombus","research",34268024,0,"2019-08-22",1,1,0,"43.8580630038,-79.3205450848","Bombus impatiens","species",118970,0,27111,517331,74,51,56,0
"13970","Bombus","research",34265604,0,"2019-10-10",1,1,0,"44.1567876586,-78.6069044614","Bombus impatiens","species",118970,0,27111,521253,2781,10,56,0
"13971","Bombus","research",34263340,0,"2019-10-12",1,1,0,"44.85011655,-79.38163305","Bombus impatiens","species",118970,0,27111,1046749,102,4,56,0
"13972","Bombus","research",34261967,0,"2019-10-12",1,1,0,"44.0296707153,-79.4638900757","Bombus impatiens","species",118970,0,27111,2006066,577,3,56,0
"13973","Bombus","research",34261946,0,"2019-10-12",1,1,0,"44.0293769836,-79.4636917114","Bombus impatiens","species",118970,0,27111,2006066,577,3,56,0
"13974","Bombus","research",34255342,0,"2019-10-12",2,2,0,"45.35667833,-75.66667167","Bombus impatiens","species",118970,0,27111,2006093,67,0,56,0
"13975","Bombus","research",34253641,0,"2019-10-12",2,2,0,"44.6758873276,-79.3179726802","Bombus impatiens","species",118970,0,27111,536653,1224,487,56,0
"13976","Apis","research",34248406,0,"2019-10-11",2,2,0,"44.36895333,-79.69132167","Apis mellifera","species",47219,1,95272,2293146,119,0,1,0
"13977","Ceratina","needs_id",34244516,0,"2019-08-29",2,2,0,"43.7423171997,-79.4823684692","Zadontomerus","subgenus",468067,0,3385,116245,373,38,8,0
"13978","Bombus","research",34243474,0,"2019-09-22",3,4,1,"44.2799866667,-78.172905","Bombus pensylvanicus","species",56887,1,6366,1043261,240,0,56,0.25
"13979","Bombus","research",34242957,0,"2015-09-03",1,1,0,"44.2118225141,-78.2529634934","Bombus griseocollis","species",120215,0,8936,1106722,4426,4394,56,0
"13980","Bombus","research",34242323,0,"2019-10-11",1,1,0,"43.242145,-79.0818945","Bombus impatiens","species",118970,0,27111,165332,2580,377,56,0
"13981","Bombus","research",34241681,0,"2019-10-11",1,1,0,"44.47832,-77.30444","Bombus griseocollis","species",120215,0,8936,584526,13294,37467,56,0
"13982","Bombus","research",34241020,0,"2019-10-11",2,2,0,"43.7205810547,-79.4407348633","Bombus impatiens","species",118970,0,27111,116245,373,38,56,0
"13983","Bombus","research",34234756,0,"2019-09-09",1,1,0,"45.5365110168,-73.4336296193","Bombus impatiens","species",118970,0,27111,1700589,2769,1803,56,0
"13984","Bombus","research",34233785,0,"2019-09-09",1,1,0,"45.5391086926,-73.4369459086","Bombus griseocollis","species",120215,0,8936,1700589,2769,1803,56,0
"13985","Apis","research",34228201,0,"2019-10-11",2,2,0,"43.1853141785,-79.7982635498","Apis mellifera","species",47219,1,95272,1423234,2000,1541,1,0
"13986","Bombus","research",34218970,0,"2019-10-10",1,1,0,"45.4691076758,-75.5167267838","Bombus impatiens","species",118970,0,27111,398665,1986,8,56,0
"13987","Apis","research",34216611,0,"2019-10-11",1,1,0,"44.0291481018,-79.4625854492","Apis mellifera","species",47219,1,95272,2006066,577,3,1,0
"13988","Bombus","research",34216563,0,"2019-10-11",1,1,0,"44.0290870667,-79.4632339478","Bombus impatiens","species",118970,0,27111,2006066,577,3,56,0
"13989","Bombus","research",34216561,0,"2019-10-11",1,1,0,"44.0290870667,-79.4632339478","Bombus impatiens","species",118970,0,27111,2006066,577,3,56,0
"13990","Bombus","research",34216541,0,"2019-10-11",1,1,0,"44.0297966003,-79.4643173218","Bombus impatiens","species",118970,0,27111,2006066,577,3,56,0
"13991","Bombus","research",34215887,0,"2019-10-11",1,1,0,"43.1878684991,-79.5551277615","Bombus impatiens","species",118970,0,27111,1435486,12,0,56,0
"13992","Bombus","needs_id",34215208,0,"2019-10-11",0,0,0,"45.36411343,-71.8464748","Bombus","genus",52775,1,143140,2239976,2819,531,56,NA
"13993","Bombus","research",34212515,0,"2019-10-11",1,1,0,"44.3909432134,-75.9155893699","Bombus impatiens","species",118970,0,27111,2007120,9,0,56,0
"13994","Bombus","needs_id",34211146,0,"2019-10-11",1,1,0,"44.146746499,-78.9733715519","Bombus citrinus","species",198859,0,517,2355924,1,0,56,0
"13995","Bombus","research",34210456,0,"2019-10-11",3,3,0,"44.2879291624,-78.3538781293","Bombus impatiens","species",118970,0,27111,2086022,43,0,56,0
"13996","Apis","research",34208306,0,"2019-10-11",2,2,0,"43.6039980607,-79.7529145365","Apis mellifera","species",47219,1,95272,1584393,205,29,1,0
"13997","Bombus","research",34205140,0,"2019-10-02",1,1,0,"45.5224270035,-73.6186662689","Bombus impatiens","species",118970,0,27111,1700589,2769,1803,56,0
"13998","Bombus","research",34198785,0,"2019-10-10",2,2,0,"44.4761,-77.31144","Bombus pensylvanicus","species",56887,1,6366,584526,13294,37467,56,0
"13999","Epeolus","research",34198520,0,"2019-10-09",1,1,0,"43.6392258709,-79.3222991378","Epeolus scutellaris","species",198862,0,44,2230942,516,255,12,0
"14000","Bombus","research",34189086,0,"2019-10-10",2,2,0,"43.7305194487,-79.3576197444","Bombus impatiens","species",118970,0,27111,2215788,3038,3339,56,0
"14001","Apis","research",34188639,0,"2019-10-10",2,2,0,"44.3040903681,-79.5652490906","Apis mellifera","species",47219,1,95272,1972004,77,0,1,0
"14002","Bombus","research",34186375,0,"2019-10-09",1,1,0,"43.6582701102,-79.3092068257","Bombus impatiens","species",118970,0,27111,2230942,516,255,56,0
"14003","Apis","research",34186371,0,"2019-10-09",1,1,0,"43.6582701102,-79.3092068257","Apis mellifera","species",47219,1,95272,2230942,516,255,1,0
"14004","Melissodes","research",34184822,0,"2019-10-10",1,1,0,"43.9151155344,-78.8848492552","Melissodes druriellus","species",602568,2,117,2090548,445,228,21,0
"14005","Bombus","research",34183673,0,"2019-10-10",1,1,0,"43.9150595012,-78.8847526957","Bombus impatiens","species",118970,0,27111,2090548,445,228,56,0
"14006","Bombus","research",34183043,0,"2019-10-10",1,1,0,"43.8572216951,-78.9029258117","Bombus impatiens","species",118970,0,27111,7458,555,280,56,0
"14007","Apis","research",34182642,0,"2019-10-10",1,1,0,"43.9151058735,-78.8848170687","Apis mellifera","species",47219,1,95272,2090548,445,228,1,0
"14008","Bombus","research",34182494,0,"2019-10-10",1,1,0,"45.6350736669,-77.0764518398","Bombus impatiens","species",118970,0,27111,109854,19659,43778,56,0
"14009","Bombus","research",34177052,0,"2019-10-10",1,1,0,"43.9451591712,-78.8977452617","Bombus impatiens","species",118970,0,27111,2250363,43,0,56,0
"14010","Bombus","research",34174936,0,"2019-10-09",1,1,0,"44.0303421021,-79.4695129395","Bombus impatiens","species",118970,0,27111,2006066,577,3,56,0
"14011","Bombus","research",34174919,0,"2019-10-09",1,1,0,"44.0303421021,-79.4695129395","Bombus impatiens","species",118970,0,27111,2006066,577,3,56,0
"14012","Apinae","needs_id",34174623,0,"2019-10-10",2,2,0,"43.94514667,-78.89765333","Apinae","subfamily",199939,1,276615,2240461,21,0,NA,0
"14013","Bombus","research",34174513,0,"2019-10-10",2,2,0,"43.94526333,-78.89793333","Bombus impatiens","species",118970,0,27111,2240461,21,0,56,0
"14014","Apis","research",34174027,0,"2019-10-10",1,1,0,"44.0304908752,-79.4656829834","Apis mellifera","species",47219,1,95272,2006066,577,3,1,0
"14015","Bombus","research",34171790,0,"2019-10-08",1,1,0,"44.4476610006,-78.4572368274","Bombus impatiens","species",118970,0,27111,2020269,398,0,56,0
"14016","Bombus","research",34166682,0,"2019-10-10",1,1,0,"42.97857,-79.87497","Bombus impatiens","species",118970,0,27111,1311388,346,12,56,0
"14017","Bombus","research",34166682,0,"2019-10-10",1,1,0,"42.97857,-79.87497","Bombus impatiens","species",118970,0,27111,1311388,346,12,56,0
"14018","Bombus","needs_id",34144809,0,"2019-07-28",1,1,0,"43.7516569018,-79.303435906","Pyrobombus","subgenus",538900,0,63340,2350351,8,0,56,0
"14019","Melissodes","needs_id",34143835,0,"2019-10-09",1,1,0,"42.9071318549,-78.9314534515","Eumelissodes","subgenus",563472,0,1272,1830997,917,5,21,0
"14020","Bombus","research",34143712,0,"2019-10-09",1,1,0,"42.9033786067,-78.9369560033","Bombus impatiens","species",118970,0,27111,1830997,917,5,56,0
"14021","Bombus","research",34140883,0,"2017-06-14",1,1,0,"44.6560807497,-79.0275595967","Bombus borealis","species",143854,0,1091,1093685,4292,124,56,0
"14022","Bombus","research",34139846,0,"2019-10-08",1,1,0,"43.6817361111,-79.5075555556","Bombus impatiens","species",118970,0,27111,2265480,15,0,56,0
"14023","Bombus","research",34139609,0,"2017-06-21",1,1,0,"43.9978786908,-79.09651966","Bombus impatiens","species",118970,0,27111,1093685,4292,124,56,0
"14024","Apis","research",34138201,0,"2019-10-09",1,1,0,"44.1874108416,-78.3845151588","Apis mellifera","species",47219,1,95272,1080876,783,2702,1,0
"14025","Bombus","research",34135509,0,"2019-10-07",2,2,0,"43.7315479,-79.7624177","Bombus impatiens","species",118970,0,27111,2334027,45,0,56,0
"14026","Bombus","research",34135507,0,"2019-10-07",2,2,0,"43.7315479,-79.7624177","Bombus impatiens","species",118970,0,27111,2334027,45,0,56,0
"14027","Bombus","research",34135506,0,"2019-10-07",2,2,0,"43.7315479,-79.7624177","Bombus impatiens","species",118970,0,27111,2334027,45,0,56,0
"14028","Bombus","research",34130544,0,"2019-10-09",1,1,0,"45.0469436646,-73.5877761841","Bombus impatiens","species",118970,0,27111,1269836,524,76,56,0
"14029","Bombus","research",34118541,0,"2019-10-07",2,2,0,"43.9036712646,-78.6745986938","Bombus impatiens","species",118970,0,27111,1685738,214,118,56,0
"14030","Bombus","research",34117245,0,"2019-10-08",1,1,0,"44.2723068572,-78.5939882716","Bombus impatiens","species",118970,0,27111,1212486,22,0,56,0
"14031","Bombus","research",34112795,0,"2019-10-08",2,2,0,"43.992860282,-79.7899358807","Bombus impatiens","species",118970,0,27111,177161,254,0,56,0
"14032","Bombus","research",34110060,0,"2019-10-08",2,2,0,"44.48621,-77.29108","Bombus ternarius","species",127905,0,4181,584526,13294,37467,56,0
"14033","Bombus","research",34108713,0,"2019-10-08",1,1,0,"44.47642,-77.31212","Bombus impatiens","species",118970,0,27111,584526,13294,37467,56,0
"14034","Bombus","research",34098677,0,"2019-10-08",1,1,0,"43.5243444444,-79.6021194444","Bombus impatiens","species",118970,0,27111,2347875,15,0,56,0
"14035","Bombus","needs_id",34097710,0,"2019-08-31",2,2,0,"45.3006133333,-79.2032783333","Bombus","genus",52775,1,143140,2348168,20,2,56,0
"14036","Apis","research",34097513,0,"2019-10-06",2,2,0,"45.3833682058,-74.0218273655","Apis mellifera","species",47219,1,95272,1844866,1050,0,1,0
"14037","Bombus","needs_id",34096036,0,"2019-10-08",2,2,0,"43.74972833,-79.43626333","Pyrobombus","subgenus",538900,0,63340,2271464,15,0,56,0
"14038","Bombus","research",34088564,0,"2019-10-07",1,1,0,"44.3049805556,-78.3327777778","Bombus impatiens","species",118970,0,27111,521253,2781,10,56,0
"14039","Apis","research",34088559,0,"2019-10-07",1,1,0,"44.3050333333,-78.3328277778","Apis mellifera","species",47219,1,95272,521253,2781,10,1,0
"14040","Bombus","research",34087016,0,"2019-10-07",1,1,0,"45.2988781595,-75.8459052019","Bombus impatiens","species",118970,0,27111,1171402,55,2,56,0
"14041","Bombus","research",34083289,0,"2019-10-01",1,1,0,"45.5390666667,-77.0225138889","Bombus impatiens","species",118970,0,27111,521253,2781,10,56,0
"14042","Apis","research",34080804,0,"2019-10-08",1,1,0,"43.95312167,-79.51678333","Apis mellifera","species",47219,1,95272,2342248,14,3,1,0
"14043","Bombus","needs_id",34079153,0,"2019-10-08",1,1,0,"45.233825,-75.47992833","Bombus impatiens","species",118970,0,27111,2004679,16,0,56,0
"14044","Bombus","needs_id",34076488,0,"2019-10-08",1,1,0,"43.9556466667,-79.4236666667","Bombus impatiens","species",118970,0,27111,1140616,28,0,56,0
"14045","Ceratina","needs_id",34075112,0,"2019-10-01",1,1,0,"43.2931577084,-79.8791629051","Zadontomerus","subgenus",468067,0,3385,409010,27923,29242,8,0
"14046","Bombus","needs_id",34072034,0,"2019-10-08",2,3,1,"43.98960833,-77.70652","Bombus","genus",52775,1,143140,2014851,20,0,56,0.333333333333333
"14047","Apidae","needs_id",34071856,0,"2019-10-08",4,4,0,"45.5438994,-75.2847647","Apidae","family",47221,0,332361,2242963,40,0,NA,0
"14048","Bombus","research",34068199,0,"2019-10-07",1,1,0,"43.8550429403,-78.9670694992","Bombus impatiens","species",118970,0,27111,7458,555,280,56,0
"14049","Apis","research",34050360,0,"2019-10-07",1,1,0,"43.94491167,-78.899505","Apis mellifera","species",47219,1,95272,2217678,11,0,1,0
"14050","Bombus","research",34046298,0,"2019-10-06",1,1,0,"45.0623274425,-79.499773525","Bombus impatiens","species",118970,0,27111,204341,2465,15660,56,0
"14051","Bombus","research",34043034,0,"2019-10-06",1,1,0,"44.3128572658,-78.3680443838","Bombus impatiens","species",118970,0,27111,1920150,43,7,56,0
"14052","Bombus","casual",34042944,1,NA,0,0,0,"44.3172842,-78.3201686","Bombus","genus",52775,1,143140,1920150,43,7,56,NA
"14053","Bombus","needs_id",34042677,0,"2019-10-05",1,1,0,"44.86079545,-79.96591955","Bombus impatiens","species",118970,0,27111,482629,1730,1042,56,0
"14054","Apis","research",34034423,0,"2019-10-07",1,1,0,"43.5954303409,-79.6192300193","Apis mellifera","species",47219,1,95272,2011608,257,120,1,0
"14055","Bombus","research",34033828,0,"2019-10-07",2,2,0,"43.7823624059,-79.4098421766","Bombus impatiens","species",118970,0,27111,2012343,13,0,56,0
"14056","Bombus","research",34033582,0,"2019-10-07",1,1,0,"43.8871333,-78.8512079","Bombus impatiens","species",118970,0,27111,2196794,3,0,56,0
"14057","Bombus","research",34033085,0,"2019-10-07",1,1,0,"44.4633166667,-76.8618166667","Bombus impatiens","species",118970,0,27111,1476619,522,0,56,0
"14058","Bombus","research",34032816,0,"2019-10-07",1,1,0,"44.1226134058,-78.5495122522","Bombus impatiens","species",118970,0,27111,1080876,783,2702,56,0
"14059","Bombus","research",34032403,0,"2019-10-07",1,1,0,"44.1049503,-79.11087001","Bombus impatiens","species",118970,0,27111,2030704,55,0,56,0
"14060","Apis","research",34028245,0,"2019-10-07",3,4,1,"43.9451314753,-78.8988159969","Apis mellifera","species",47219,1,95272,2247672,32,0,1,0.25
"14061","Apis","research",34023943,0,"2019-10-07",2,2,0,"43.945045,-78.899545","Apis mellifera","species",47219,1,95272,2240461,21,0,1,0
"14062","Bombus","research",34022533,0,"2019-10-07",1,1,0,"43.2533260435,-79.085432198","Bombus impatiens","species",118970,0,27111,1972593,29,0,56,0
"14063","Bombus","needs_id",34022040,0,"2019-10-07",2,2,0,"43.6915774551,-79.4017533214","Bombus","genus",52775,1,143140,2329909,6,0,56,0
"14064","Bombus","research",34022000,1,"2019-10-07",1,1,0,"43.6914806184,-79.4017110031","Bombus impatiens","species",118970,0,27111,2324491,6,0,56,0
"14065","Bombus","research",34020545,0,"2019-10-07",1,1,0,"44.4673616667,-76.8654333333","Bombus impatiens","species",118970,0,27111,1476619,522,0,56,0
"14066","Bombus","research",34020408,0,"2019-10-07",1,1,0,"43.6415875621,-79.4641705316","Bombus impatiens","species",118970,0,27111,2248307,18,0,56,0
"14067","Bombus","research",34018060,0,"2019-10-07",1,1,0,"43.2406904921,-79.2123969086","Bombus griseocollis","species",120215,0,8936,1610338,158,0,56,0
"14068","Bombus","research",34014398,0,"2019-10-07",2,2,0,"45.3540324366,-75.9151465271","Bombus impatiens","species",118970,0,27111,2287814,4,0,56,0
"14069","Bombus","research",34010079,0,"2019-10-07",1,1,0,"44.0681221184,-79.4298800584","Bombus impatiens","species",118970,0,27111,410636,1392,168,56,0
"14070","Bombus","needs_id",34007865,0,"2019-10-06",0,0,0,"45.1707118374,-76.6002335364","Bombus vagans","species",128670,1,1559,1734276,107,100,56,NA
"14071","Bombus","research",34006268,0,"2019-10-05",1,1,0,"45.5192285662,-73.5800566557","Bombus impatiens","species",118970,0,27111,2273215,10,0,56,0
"14072","Bombus","research",33995601,0,"2019-10-06",1,1,0,"45.3476866667,-75.9441966667","Bombus impatiens","species",118970,0,27111,2241806,481,18,56,0
"14073","Bombus","research",33992592,0,"2019-10-05",1,1,0,"43.5914377,-79.5132782","Bombus impatiens","species",118970,0,27111,2281834,14,2,56,0
